delta_S,r,delta_r,mass,delta_mass,specific,delta_specific,vaporization,delta_vaporization,fusion,delta_fusion,electronegativity,delta_electronegativity,density_re,delta_density_re,modulus_re,delta_modulus_re,Tm_re,delta_Tm_re,energy,delta_energy,formation,delta_formation,enthalpy,delta_enthalpy,lambda,delta_lambda,modulus_reo,delta_modulus_reo,Tm_reo,delta_Tm_reo,density_reo,delta_density_reo,CFS,delta_CFS
-0.06999684201965341,-0.19720123163980077,-0.1844611384225789,-0.18093038202595677,-0.15845773934112556,0.18041864235655328,0.19566388418828773,0.016338714215717597,0.010088002322912674,0.15460160003102866,0.1950604250880171,0.18361231908321488,0.19633688614541972,-0.1666238630005489,-0.1291777194597082,0.1833240641971168,0.19775636306320843,-0.06295425414875515,-0.050860689729693154,0.16236412442897993,0.200390942748002,0.2016384815132272,-0.19823405571896707,0.20206350336483453,-0.1968922949269114,-0.17304732569091727,-0.10500145880175621,-0.18783066307990526,-0.15165545281752874,-0.1956125306191365,-0.19106883200596966,-0.18110877012416987,-0.15797168106166748,0.19793956760726525,0.19540416143182315
-0.01389618144686279,-0.08939775622307997,-0.08051264723158491,0.16737654039682284,0.24365711187503794,-0.15536243551411466,-0.0035416658281505293,0.16258491487805435,0.17321792134440114,0.2929747096059535,0.09220948394588005,0.1291778683926622,0.1102894865025284,0.2460919118745558,0.33351678751573466,0.1388259804171659,0.09315866566997026,0.23199154091093163,0.34460638041187,-0.21150426673351116,-0.016108637595924354,0.02224941159107332,0.07524408443631213,0.009998676615940316,0.09509202920808352,-0.20101018188260708,-0.28645580982803304,-0.08881516198706789,-0.07228162639877656,-0.08348972009258662,-0.057062323767613256,0.17655621945611327,0.252178995868602,0.09670336880373638,0.10789636188490495
0.17964296707799765,-0.016598033393492726,-0.09440325708411401,-0.1721233365556554,-0.19438833407082368,0.18487807325338787,0.09925618865919518,0.4267023816263894,0.15315122000572573,0.047448512970837166,-0.09156383717501788,0.14819044043443588,0.012473391854124886,-0.0806853926184226,-0.04989512164632642,0.14302354591691932,-0.03520650365056113,0.41821314182467306,0.36761268654323775,0.041783036325370164,-0.01542580971320798,-0.037754892837015046,0.014982200443280457,-0.025211007434770668,-0.007081906285881988,0.13607303173056728,0.19874194185111274,0.15409091710931738,0.29585412762144003,0.10577950755753869,0.15934531874007962,-0.14433968230471647,-0.1781952556248674,-0.030349808759687687,-0.06619735828145724
-0.35123322964554254,-0.0032633514005461026,-0.013156945374033852,-0.005163315422506887,-0.04818094760784582,-0.035957912855820985,-0.07021045879674166,0.40580509059409714,0.6332462009159916,-0.092774068328152,0.05624954657431805,-0.14294420067063363,-0.04169506331973105,-0.11117816117136826,-0.18063379081216305,-0.10721530678571566,0.001130565925504648,-0.29649918501850664,-0.13113138860933934,-0.2143561845513875,-0.08398181118469018,0.033597382561463295,-0.0714724001871655,0.022197498818084003,-0.048420198328715885,-0.0714788029560198,-0.13843204113497937,0.05020784118277487,0.11471783294785291,0.02219553369565368,0.05180269451016069,0.022325131214914102,0.030877491866929393,0.0010635136096514622,0.00290617270413297
0.7170970704353954,0.08481972486660128,0.2621536192693981,0.020380113616237126,-0.006758627930383193,-0.05771866875967013,-0.0678072148454759,0.2950679587856687,0.1722171927684262,-0.019298096012641434,0.07133029069179642,-0.04060291260244067,0.014407268698250176,0.01601545945475788,0.039042057682293234,-0.10023845512069637,0.02557061822850936,-0.07447569279821807,-0.15461474492353047,-0.1632685729849781,-0.035484841209738466,0.058316480349348165,-0.05393194929818345,0.05158743724917608,-0.04055485783145315,0.04180835885292288,0.16760214754658465,-0.17514560133336596,-0.3177609527634589,-0.09486423684209462,-0.13414922835400817,-0.03225814158332716,-0.04765617843614092,0.011525513100680888,0.0709223746658561
0.5570012363295102,-0.09721462550359053,-0.29712205032736794,-0.03230914841814359,0.024567206081402743,0.03805513695631705,0.08527948160652316,-0.2616398853052508,0.10461168482718249,-0.0051228124587593725,-0.03347495860565283,-0.05066170691035149,-0.04081443629118813,-0.11300859197723978,-0.05987912785132987,-0.006803294606949329,-0.008638296337359179,-0.2474257389352564,0.033449738159180585,0.005085416412790733,-0.017041772970214662,0.0005970524986938017,-0.051810652573681795,0.007191138727515601,-0.06043955335892503,-0.16048112446210008,-0.4115530169514794,0.18506320856700567,0.3884251823699732,0.05752028880692582,0.0741672613215012,0.044699984885147724,0.12185680512084715,-0.007521966737380232,-0.07337477207709528
-0.005192301643611839,-0.1379452147579904,-0.22385286793480863,0.08071909761844583,0.24138545786419974,0.1532185984978183,0.24262595188215375,-0.04264386609228303,0.030629738132308102,0.09037615190608049,0.07644176771493308,0.13458910508528896,0.08701547156904986,0.09353320151542698,0.20517588413772564,0.1290135760716894,0.10152176272595416,-0.2646500329193707,-0.2049398206522541,-0.22942015358668935,-0.05324287708093285,0.04908888802495638,-0.04346514274049129,0.07443731899066355,-0.09000336545697361,0.23367876080967087,0.561725663728293,0.0331364038265298,0.20012586294164458,0.03627085607739544,0.13236178105380955,0.10584683921930892,0.17182589535437842,0.08002556707836563,0.02742218947018665
0.09198158000118334,-0.09262540920338867,-0.13971963260477485,0.10305647660658479,0.10059294957476764,0.023133299478136755,-0.12820575155554087,0.08031183270480262,0.25581216324774836,-0.16780984191621343,0.12474510430414766,-0.16035121440238295,0.002789153360019499,0.061339087048184505,-0.037361359325277455,0.2923870270367294,-0.06046559112533672,-0.08447151420382328,-0.03410340815888915,0.6022430891466459,0.3087870073285744,-0.0799096177089128,0.2274493649377061,-0.10758344682056635,0.26713868750794645,-0.002558175008309016,0.14666364659153186,-0.06287961955290038,-0.08157959713488266,0.005096804080393314,0.08782235602899895,0.15299116878737884,0.09500465967049085,0.07136779299237073,0.07280008931054253
